"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000038147";1;"ENSDARG00000038147";"hbbe3";7,64358847330706;4,50105034732126;8,12038108401482;-6,40048058101529;0,863763395354044;6,85665806620892;"1.9286689132425e-06      .";"40 x 40";"12 NA";"hemoglobin beta embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-980526-287]"
"ENSDARG00000078004";2;"ENSDARG00000078004";"drl";5,32798028878859;3,68873407844149;7,82612028916511;-4,4918922738798;0,951917930806796;12,4290274580646;"6.17388806745112e-10      .";"40 x 40";"5 NA";"draculin [Source:ZFIN;Acc:ZDB-GENE-991213-3]"
"ENSDARG00000104960";3;"ENSDARG00000104960";"LOC100535857";3,65389756863991;2,33591613302049;7,73754713327522;-1,79255462963878;0,561245545674025;2,71247986553569;"0.00768689577348824      .";"40 x 37";"15 NA";"si:ch211-11n16.3 [Source:ZFIN;Acc:ZDB-GENE-131121-86]"
"ENSDARG00000035150";4;"ENSDARG00000035150";"si:dkey-261j4.4";5,48029340940591;3,47344984357061;7,35899250146203;-4,5485689521129;0,948501611155645;11,9770774679309;"1.05762221203065e-09      .";"40 x 40";"5 NA";"si:dkey-261j4.4 [Source:ZFIN;Acc:ZDB-GENE-060531-125]"
"ENSDARG00000043126";5;"ENSDARG00000043126";"blf";5,53684108428436;3,36970162116037;7,35347297955101;-4,20113933582756;0,908629135407786;8,70326100721003;"9.13998778884206e-08      .";"40 x 40";"22 NA";"bloody fingers [Source:ZFIN;Acc:ZDB-GENE-050721-1]"
"ENSDARG00000035151";6;"ENSDARG00000035151";"si:dkey-261j4.3";6,1183751309586;3,48755556856932;7,06390288771439;-5,05990744189799;0,941645757241532;11,1899031414784;"2.81244716404672e-09      .";"40 x 40";"5 NA";"si:dkey-261j4.3 [Source:ZFIN;Acc:ZDB-GENE-060531-124]"
"ENSDARG00000040442";7;"ENSDARG00000040442";"";5,90979323790273;2,74659433370618;6,46334982271315;-4,60468388237824;0,732302414339142;4,30146481471808;"0.000274491185501047      .";"40 x 40";"25 NA";"protogenin homolog b (Gallus gallus) [Source:ZFIN;Acc:ZDB-GENE-060302-1]"
"ENSDARG00000045748";8;"ENSDARG00000045748";"stab2";7,86783508677109;2,79787337778915;6,42678665620448;-3,2167653994863;0,907740465791506;8,65478757103056;"9.84750563315373e-08      .";"40 x 40";"4 NA";"stabilin 2 [Source:ZFIN;Acc:ZDB-GENE-041210-336]"
"ENSDARG00000056765";9;"ENSDARG00000056765";"ela2l";3,88940963458923;2,2594386585048;6,31162160833916;-1,78873798292387;0,880107007512495;7,41493393758754;"7.32078799026148e-07      .";"40 x 40";"8 NA";"elastase 2 like [Source:ZFIN;Acc:ZDB-GENE-040511-1]"
"ENSDARG00000101322";10;"ENSDARG00000101322";"tfr1a";8,86405274984201;2,76976655533319;6,10998463911347;-4,16074843999267;0,952562504503559;12,5195905380503;"5.55335999408157e-10      .";"40 x 40";"2 NA";"transferrin receptor 1a [Source:ZFIN;Acc:ZDB-GENE-041220-1]"
"ENSDARG00000102731";11;"ENSDARG00000102731";"";4,16935721785446;2,40998733169085;6,00282727964183;-2,33339803773918;0,910577913803748;8,81195616779428;"7.74062955954946e-08      .";"40 x 40";"21 NA";"si:ch73-299h12.2 [Source:ZFIN;Acc:ZDB-GENE-081031-77]"
"ENSDARG00000038792";12;"ENSDARG00000038792";"klf17";5,00769806480812;3,12218831101506;5,96918667723583;-3,88633212817862;0,917686377053065;9,2390991101167;"4.08268496787656e-08      .";"40 x 40";"2 NA";"Kruppel-like factor 17 [Source:ZFIN;Acc:ZDB-GENE-010129-1]"
"ENSDARG00000094559";13;"ENSDARG00000094559";"zgc:174855";3,97829892196273;1,85010166939489;5,89068632833069;-1,29084867738787;0,564667670569758;2,73672651412775;"0.00731381346958582      .";"38 x 38";"12 NA";"zgc:174855 [Source:ZFIN;Acc:ZDB-GENE-071004-74]"
"ENSDARG00000013477";14;"ENSDARG00000013477";"gata1a";4,79898294700624;2,70116101949312;5,69077736881288;-3,46408244419593;0,926526081444914;9,85062060728848;"1.69267968530562e-08      .";"40 x 40";"11 NA";"GATA binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-980526-268]"
"ENSDARG00000079947";15;"ENSDARG00000079947";"gfi1b";4,38740549229638;2,69478934627016;5,68965629841119;-3,03701714567251;0,895441794606907;8,04568575180632;"2.57505987422135e-07      .";"40 x 40";"21 NA";"growth factor independent 1B transcription repressor [Source:ZFIN;Acc:ZDB-GENE-091118-129]"
"ENSDARG00000100783";16;"ENSDARG00000100783";"";5,1040729565813;2,45007771565932;5,53426244477586;-3,53119916577297;0,829096638771454;5,93159537458668;"1.05425458027941e-05      .";"40 x 40";"KN150056.1 NA";""
"ENSDARG00000008333";17;"ENSDARG00000008333";"znfl2a";5,64437494032845;2,66158276924425;5,51303500409;-4,08549219796284;0,869581144611927;7,04413634837422;"1.3865737730212e-06      .";"40 x 40";"2 NA";"zinc finger-like gene 2a [Source:ZFIN;Acc:ZDB-GENE-030828-7]"
"ENSDARG00000062025";18;"ENSDARG00000062025";"cpox";8,57944410240491;2,22444408407184;5,44869061344567;-1,90903794898324;0,801792164625943;5,3667213052644;"3.14790735510551e-05      .";"40 x 39";"8 NA";"coproporphyrinogen oxidase [Source:ZFIN;Acc:ZDB-GENE-030131-9884]"
"ENSDARG00000055991";19;"ENSDARG00000055991";"hmbsb";7,89765994406827;2,22293876718674;5,41596684777687;-2,18024007758599;0,828164371634746;5,91033783720948;"1.09772192260493e-05      .";"40 x 39";"15 NA";"hydroxymethylbilane synthase, b [Source:ZFIN;Acc:ZDB-GENE-050522-491]"
"ENSDARG00000004392";20;"ENSDARG00000004392";"hdr";6,26430415460856;2,72672872339527;5,3896484664056;-4,84806118795949;0,905384245644589;8,5294280757206;"1.19573176249332e-07      .";"40 x 40";"5 NA";"hematopoietic death receptor [Source:ZFIN;Acc:ZDB-GENE-030826-5]"
"ENSDARG00000006939";21;"ENSDARG00000006939";"tbx6l";4,33211444859591;2,61727452207719;5,29800506970814;-2,88123436130335;0,838689198737718;6,15992117213005;"6.8572359219754e-06      .";"40 x 40";"5 NA";"T-box 6, like [Source:ZFIN;Acc:ZDB-GENE-980526-171]"
"ENSDARG00000058839";22;"ENSDARG00000058839";"susd1";6,08972151528286;2,58012609863874;5,29047124094092;-4,06738433995771;0,896279682245718;8,08389060201682;"2.42111546810975e-07      .";"40 x 40";"5 NA";"sushi domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060526-169]"
"ENSDARG00000006818";23;"ENSDARG00000006818";"urod";8,50480800483183;2,19883142184944;5,2827890441044;-2,28727579007523;0,830911018644912;5,97342254043802;"9.73860634168044e-06      .";"40 x 40";"2 NA";"uroporphyrinogen decarboxylase [Source:ZFIN;Acc:ZDB-GENE-000208-18]"
"ENSDARG00000053066";24;"ENSDARG00000053066";"tubb1";6,45094207053826;3,14734260986729;5,25878676729768;-4,98314553634778;0,860876477248098;6,76771055873013;"2.25932672948126e-06      .";"40 x 40";"6 NA";"tubulin, beta 1 class VI [Source:ZFIN;Acc:ZDB-GENE-110408-5]"
"ENSDARG00000058725";25;"ENSDARG00000058725";"rfesd";5,84287209203338;2,46709999328257;5,20875111059969;-4,29322747732934;0,903053265049864;8,40971528745112;"1.44182901617995e-07      .";"40 x 40";"21 NA";"Rieske (Fe-S) domain containing [Source:ZFIN;Acc:ZDB-GENE-050417-254]"
"ENSDARG00000078557";26;"ENSDARG00000078557";"si:ch211-57n23.4";4,2484741999098;2,05406907095653;5,20073617565209;-2,65246836814548;0,772671837699494;4,86871419929425;"8.53527143356292e-05      .";"40 x 40";"19 NA";"si:ch211-57n23.4 [Source:ZFIN;Acc:ZDB-GENE-140106-153]"
"ENSDARG00000001721";27;"ENSDARG00000001721";"oc90";4,5544766446892;1,90324767969514;5,1905577044746;-2,09577327083809;0,815336183444666;5,63283813837968;"1.87048179564053e-05      .";"40 x 39";"2 NA";"otoconin 90 [Source:ZFIN;Acc:ZDB-GENE-070912-300]"
"ENSDARG00000075664";28;"ENSDARG00000075664";"si:ch1073-429i10.1";3,9883217293836;2,36703910381206;5,11014161816605;-2,58119417649683;0,954648417973059;12,8254585558694;"3.9011660568633e-10      .";"40 x 40";"15 NA";"si:ch1073-429i10.1 [Source:ZFIN;Acc:ZDB-GENE-120215-259]"
"ENSDARG00000104825";29;"ENSDARG00000104825";"trim35-7";5,17962321251795;2,38499689844774;5,04134962993527;-3,46787208062964;0,873430945679612;7,17473646736113;"1.10491695615167e-06      .";"40 x 40";"3 NA";"tripartite motif containing 35-7 [Source:ZFIN;Acc:ZDB-GENE-050522-333]"
"ENSDARG00000095962";30;"ENSDARG00000095962";"";4,37216235007867;1,92164498770817;5,04122011917687;-1,84370769284724;0,854753088671055;6,58725029655866;"3.12497877918982e-06      .";"40 x 40";"23 NA";"FH2 domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-110411-151]"
"ENSDARG00000071052";31;"ENSDARG00000071052";"si:dkey-150i13.2";4,75522820164102;2,13321957111133;4,97729312842158;-2,66255915925844;0,888465519924518;7,74357423240703;"4.2202122008117e-07      .";"40 x 40";"23 NA";"si:dkey-150i13.2 [Source:ZFIN;Acc:ZDB-GENE-090312-157]"
"ENSDARG00000075641";32;"ENSDARG00000075641";"steap3";5,10598971465192;2,40242710449248;4,93688407464674;-3,39784671680302;0,888516399529603;7,74568027065419;"4.20553283086988e-07      .";"40 x 40";"9 NA";"STEAP family member 3, metalloreductase [Source:ZFIN;Acc:ZDB-GENE-081104-268]"
"ENSDARG00000017400";33;"ENSDARG00000017400";"klf1";5,61593367067348;2,55928573243422;4,89816072783581;-3,83662512601428;0,905567751703394;8,53903075158873;"1.17800372789745e-07      .";"40 x 40";"6 NA";"Kruppel-like factor 1 (erythroid) [Source:ZFIN;Acc:ZDB-GENE-980526-55]"
"ENSDARG00000099600";34;"ENSDARG00000099600";"si:dkey-93h22.7";5,31848041190024;2,6569039654177;4,87222381431459;-3,70736910039286;0,904551803490287;8,48619831886359;"1.27908000968624e-07      .";"40 x 40";"11 NA";"si:dkey-93h22.7 [Source:ZFIN;Acc:ZDB-GENE-141216-252]"
"ENSDARG00000009131";35;"ENSDARG00000009131";"";4,20144549377921;1,975296216754;4,84093896270659;-1,63951896785701;0,871408444617226;7,10544428585847;"1.24602335616064e-06      .";"40 x 40";"20 NA";"solute carrier family 10, member 4 [Source:ZFIN;Acc:ZDB-GENE-041014-249]"
"ENSDARG00000057206";36;"ENSDARG00000057206";"nmt1b";7,53516415910037;2,64056680752692;4,81535130369556;-5,93872769317316;0,872712631565071;7,1499504058206;"1.15336895378793e-06      .";"40 x 40";"12 NA";"N-myristoyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-081222-3]"
